[02:50:16][55ac][   NOTICE] rdgc::CGameClient::Run: Developer build - for internal use only! [Build: 2020-11-24 18:52:31] Anno7 UPlayGoldmaster Win64 Release-Static v9.2.972600.3064 LandOfLions
[09:18:53][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/public/logistic_01/maps/logistic_01_additional_ao.psd' doesn't exist, can't compute file size!
[09:18:54][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/shared_textures/decals/ground_decal_impact_diff.psd' doesn't exist, can't compute file size!
[09:18:54][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/public/service_04/maps/statue_diff.psd' doesn't exist, can't compute file size!
[09:19:07][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/public/service_04/maps/statue_normal.psd' doesn't exist, can't compute file size!
[09:19:07][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/shared_textures/decals/ground_decal_impact_height.psd' doesn't exist, can't compute file size!
[09:19:07][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/shared_textures/decals/ground_decal_impact_norm.psd' doesn't exist, can't compute file size!
[09:19:22][55ac][   NOTICE] rdgs::CSessionLoaderJob::PublishSession: Finished loading 180023
[09:19:23][55ac][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file C:/Users/john lee/Documents/Anno 1800/shaders/precompiled/c6704db161d173b669c65bf89c0cac8d_8968c53edda9b7561aca6e5e7893fe04_45919ded5ab43b881c4046479b63f0ab.fxo failed with error 2: 系統找不到指定的檔案。

[09:19:27][55ac][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file C:/Users/john lee/Documents/Anno 1800/shaders/precompiled/c6704db161d173b669c65bf89c0cac8d_8968c53edda9b7561aca6e5e7893fe04_58ca3c910c52a9ec58595cf4104d6edc.fxo failed with error 2: 系統找不到指定的檔案。

[09:19:40][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/dlc03/graphics/buildings/residence/residence_colony03_tier02_02/maps/residence_colony01_tier01_03mask.psd' doesn't exist, can't compute file size!
[09:19:53][5d10][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/dlc06/graphics/buildings/public/logistic_colony02_02/maps/logistics_colony01_02_ground_height.psd' doesn't exist, can't compute file size!
[09:20:00][55ac][   NOTICE] rd3d::CLowPolyData::Add: Unexpected material index 4 in 'data/graphics/buildings/residence/residence_colony01_tier02_estate02/rdm/residence_colony01_tier02_estate02_lod4.rdm'. Owner's material list has only 4 elements!
[09:21:09][55ac][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[09:39:21][55ac][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
[09:39:27][55ac][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file C:/Users/john lee/Documents/Anno 1800/shaders/precompiled/c6704db161d173b669c65bf89c0cac8d_b72ee9d520c25e09b8cc650b13085ce9_51d88e8bac6c7734f301d1ef0d0dc2f9.fxo failed with error 2: 系統找不到指定的檔案。

[09:39:36][55ac][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file C:/Users/john lee/Documents/Anno 1800/shaders/precompiled/c6704db161d173b669c65bf89c0cac8d_b72ee9d520c25e09b8cc650b13085ce9_63ddf97acc98f9cdfda01f388e352875.fxo failed with error 2: 系統找不到指定的檔案。

[09:41:26][55ac][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file C:/Users/john lee/Documents/Anno 1800/shaders/precompiled/c6704db161d173b669c65bf89c0cac8d_b72ee9d520c25e09b8cc650b13085ce9_09dd7826c6f4ec60a70e1ef8a9c64a21.fxo failed with error 2: 系統找不到指定的檔案。

[09:41:53][55ac][   NOTICE] rd3d::CBinkMovie::Wakeup: Waking up movie 'data\ui\video\ui_alpha\main_banner\mainbanner_farmers_a.bk2'
[09:42:05][55ac][   NOTICE] rd3d::CBinkMovie::Suspend: Suspending movie 'data\ui\video\ui_alpha\main_banner\mainbanner_farmers_a.bk2'
[09:42:54][55ac][    ERROR] rdsdk::CLogger::TraceLastError: Failed to open file C:/Users/john lee/Documents/Anno 1800/shaders/precompiled/c6704db161d173b669c65bf89c0cac8d_8968c53edda9b7561aca6e5e7893fe04_fddbc0c440d2af5a91918f81dfa4bf3f.fxo failed with error 2: 系統找不到指定的檔案。

[09:46:01][55ac][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[09:46:55][55ac][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
