[23:46:50][5af0][   NOTICE] rdgc::CGameClient::Run: Developer build - for internal use only! [Build: 2020-11-24 18:52:31] Anno7 UPlayGoldmaster Win64 Release-Static v9.2.972600.3064 LandOfLions
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/props/terrain_props/rocks/rocks_coast/rock_coast_01.prp' doesn't exist, can't compute file size!
[23:48:48][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/props/terrain_props/rocks/rocks_coast/rock_coast_02.prp' doesn't exist, can't compute file size!
[23:48:48][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/props/terrain_props/rocks/rocks_coast/rock_coast_03.prp' doesn't exist, can't compute file size!
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[23:48:48][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:48][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:49][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:49][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[23:48:49][5af0][   NOTICE] rd3d::CSession::DoFinalizeLoading: Finalizing session...
[23:48:49][5af0][   NOTICE] rd3d::CSession::DoFinalizeLoading: Session finalization finished
[23:48:49][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[23:48:57][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
[23:49:02][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/public/service_04/maps/statue_normal.psd' doesn't exist, can't compute file size!
[23:49:08][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/shared_textures/decals/ground_decal_impact_height.psd' doesn't exist, can't compute file size!
[23:49:09][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/shared_textures/decals/ground_decal_impact_norm.psd' doesn't exist, can't compute file size!
[23:49:09][24bc][   NOTICE] rdgs::CSessionLoaderJob::Execute: Finished loading saved game state
[23:49:09][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'get file name from source!!!' doesn't exist, can't compute file size!
[23:49:10][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/residence/residence_tier04_07/maps/residence_tier04_02_tile_diff.psd' doesn't exist, can't compute file size!
[23:49:10][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/special/harbor_system/harbor_system_01/maps/harbor_system_stair_diff.psd' doesn't exist, can't compute file size!
[23:49:13][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/residence/residence_tier04_07/maps/residence_tier04_02_tile_metal.psd' doesn't exist, can't compute file size!
[23:49:13][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/residence/residence_tier04_07/maps/residence_tier04_02_tile_normal.psd' doesn't exist, can't compute file size!
[23:49:14][5fe4][    ERROR] rdsdk::CResourceHandler::OnIdle: File 'data/graphics/buildings/special/harbor_system/harbor_system_01/maps/harbor_system_stair_norm.psd' doesn't exist, can't compute file size!
[23:49:17][5af0][   NOTICE] rdgs::CSessionLoaderJob::PublishSession: Finished loading 180025
[23:49:31][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[23:49:39][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
[23:49:47][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[23:49:54][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
[23:50:06][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[23:50:09][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
[23:55:52][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2544x1041
[23:55:58][5af0][   NOTICE] rd3d::CDevice3D::Reset: BackBuffer size 2560x1080
[00:02:41][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionCreate: Creating session 'Session Worldmap (180039)'
[00:02:41][5af0][   NOTICE] rd3d::CSessionManager::CreateSession: Created session ID 42446:'Session Worldmap (180039)'
[00:02:41][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionCreate: Creating session 'SouthAmerica_Session (180025)'
[00:02:41][5af0][   NOTICE] rd3d::CSessionManager::CreateSession: Created session ID 42308:'SouthAmerica_Session (180025)'
[00:02:41][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionCreate: Creating session 'Europe_Session (180023)'
[00:02:41][5af0][   NOTICE] rd3d::CSessionManager::CreateSession: Created session ID 42438:'Europe_Session (180023)'
[00:02:41][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionDeleteTerrain: Deleting terrain of session 'SouthAmerica_Session (180025)'
[00:02:41][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionDeleteTerrain: Deleting terrain of session 'Europe_Session (180023)'
[00:02:41][5af0][   NOTICE] rdgs::CSessionLoaderJob::PreSyncTick: Start loading 180039
[00:02:41][4cc8][   NOTICE] rdgs::CSessionLoaderJob::StartLoading: add loading job to scheduler...
[00:02:42][5af0][   NOTICE] rdgs::CSessionLoaderJob::PublishSession: Finished loading 180039
[00:02:42][5af0][   NOTICE] rdgs::CSessionLoaderJob::PreSyncTick: Start loading 180025
[00:02:42][4cc8][   NOTICE] rdgs::CSessionLoaderJob::StartLoading: add loading job to scheduler...
[00:02:42][6f70][   NOTICE] rdgs::CSessionLoaderJob::Execute: Loading saved game
[00:02:43][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionCreateTerrain: Creating terrain for session 'SouthAmerica_Session (180025)'
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_02/colony01_m_02_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_02/colony01_l_02_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_01/colony01_l_01_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_06/colony01_m_06_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_04/colony01_m_04_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_05/colony01_m_05_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_05/colony01_l_05_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_04/colony01_l_04_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_l_03/colony01_l_03_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_m_01/colony01_m_01_river_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_3rdparty04_01/colony01_3rdparty04_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_3rdparty05_01/colony01_3rdparty05_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_s_01/colony01_s_01.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_s_03/colony01_s_03.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_13/colony01_d_13.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_05/colony01_d_05.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_04/colony01_d_04.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_08/colony01_d_08.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_15/colony01_d_15.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_06/colony01_d_06.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_10/colony01_d_10.a7m|rd3d.data')
[00:02:43][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/colony01/colony01_d_09/colony01_d_09.a7m|rd3d.data')
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:43][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:44][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:44][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:44][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:44][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:44][5af0][   NOTICE] rd3d::CSession::DoFinalizeLoading: Finalizing session...
[00:02:44][5af0][   NOTICE] rd3d::CSession::DoFinalizeLoading: Session finalization finished
[00:02:49][6f70][   NOTICE] rdgs::CSessionLoaderJob::Execute: Finished loading saved game state
[00:02:51][5af0][   NOTICE] rdgs::CSessionLoaderJob::PublishSession: Finished loading 180025
[00:02:51][5af0][   NOTICE] rdgs::CSessionLoaderJob::PreSyncTick: Start loading 180023
[00:02:51][4cc8][   NOTICE] rdgs::CSessionLoaderJob::StartLoading: add loading job to scheduler...
[00:02:51][79e4][   NOTICE] rdgs::CSessionLoaderJob::Execute: Loading saved game
[00:02:52][5af0][   NOTICE] rd3d::CRenderInterface::ProcessSessionCreateTerrain: Creating terrain for session 'Europe_Session (180023)'
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_12/moderate_l_12_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/community_island/community_island_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_01/moderate_l_01_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_07/moderate_l_07.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_m_03/moderate_m_03_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_08/moderate_l_08.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_m_06/moderate_m_06.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_04/moderate_l_04_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_m_04/moderate_m_04.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_10/moderate_l_10.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_l_02/moderate_l_02_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_m_07/moderate_m_07.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_m_08/moderate_m_08.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_m_09/moderate_m_09_river_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_3rdparty03_01/moderate_3rdparty03_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_3rdparty02_01/moderate_3rdparty02_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_3rdparty07_01/moderate_3rdparty07_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_3rdparty08_01/moderate_3rdparty08_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_s_08/moderate_s_08.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_s_05/moderate_s_05.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_s_12/moderate_s_12.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_s_02/moderate_s_02.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_08/moderate_d_08.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_07/moderate_d_07.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_02/moderate_d_02.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_15/moderate_d_15.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_09/moderate_d_09.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_14/moderate_d_14.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_03/moderate_d_03.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_12/moderate_d_12.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_11/moderate_d_11.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_13/moderate_d_13.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_01/moderate_d_01.a7m|rd3d.data')
[00:02:52][5af0][   NOTICE] rd3d::CSession::LoadIsland: Starting island loading ('data/sessions/islands/pool/moderate/moderate_d_06/moderate_d_06.a7m|rd3d.data')
[00:02:52][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:52][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:52][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][87cc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][80a8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][57fc][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: ...Finished island serialization
[00:02:53][71c8][   NOTICE] rd3d::CSession::ProcessResource: Serializing island file...
